combo_id,gamma,beta,lambda_1,lambda_2,lambda_3
324,2.7272539865225554,2.842975414451212,9.826805172301828,17.40535725094378,36.097659058496355
325,17.146670672111213,0.7163484653458,2.878408456221223,104.22607156820595,6.284265554323792
326,12.851205660961568,4.518573572579771,6.674249941576272,96.60733798518777,23.72150912033394
327,7.041345173493028,1.5095362402498724,0.9649482279084622,183.82051683589816,43.415505793411285
328,6.173430385068059,3.265646431129426,7.136713631264866,119.41495660319924,18.317953564878554
329,11.353326446376741,0.2936870502308011,0.4734842278063297,8.398647081106901,48.90432758620009
330,16.241706813685596,4.022998726088554,8.934233636502176,193.54289186932147,30.693734879232945
331,1.2665665354579687,2.0052317451685666,3.509948173444718,80.58094856329262,11.773480136878788
332,5.2597189750522375,4.973426259122789,2.2003984628245234,59.23623322043568,0.8284252753481268
333,19.382831717841327,1.6672583035193387,5.438801827281713,171.41779924277216,32.19801205229014
334,14.177535838447511,2.9911271743476395,4.115453859511763,29.804377446882427,37.96281210808083
335,10.446388961747289,1.1807714917697014,8.589762221556157,141.60106425266713,19.81871514869854
336,9.498816206119955,3.074789496418089,0.3910929284058512,88.55535507574677,27.673399210255592
337,14.974427634850144,1.097100535593927,7.36472644181922,176.25438563153148,8.36139495326206
338,19.585576010867953,4.750985945109278,3.4263389181345705,25.313213208690286,15.102315407060086
339,4.906151029281318,1.8896903119981292,9.163464366085828,111.84243548102677,46.07738882731646
340,2.063060793094337,3.78621485400945,5.210021997150034,127.0200661579147,41.374514354206624
341,15.294388903304935,2.2420264783315362,2.2847607416100804,41.265154101885855,22.83943375516683
342,10.999503726139665,3.334960631653667,8.362200310453773,161.11290864180773,3.6557425103150307
343,6.376572146080434,0.22438360126689078,4.1985981823876495,72.63956786971539,35.41327173402533
344,7.875530905090272,4.592665719054639,7.924362752866,37.78502635192126,10.702428558934479
345,11.86619627662003,1.435435751732439,4.665443278942257,149.09586145263165,28.451876088697464
346,16.75631614588201,2.61096463277936,6.126616302132606,51.30562724266201,48.421569026634096
347,2.966927553527057,0.948350649420172,1.6292048936709762,163.77868530992419,15.87764532007277
348,3.408596838824451,3.493208371382207,2.960223850142211,198.38995681144297,20.504729399830104
349,18.717478891834617,0.6785610022023321,9.600576800201088,85.13652146048844,40.58970822542906
350,13.513922514393926,4.249962667841464,1.0455456659197808,114.52093267813325,33.07542078504339
351,8.593527323566377,2.3907039877027274,6.449239488504827,3.990474861115217,2.8740833469666542
352,8.411840570159256,3.6724502667784695,8.766093347035348,70.0240911860019,42.49366283454001
353,13.846437450498343,0.5182063491083682,3.6690223634243013,157.32760588265955,24.741574151441455
354,18.456861034035683,4.142487592808902,6.967053298745304,43.899027328938246,4.972858705837279
355,3.819900185801089,2.479270791914314,0.6340784977190197,130.8115957416594,37.50728853689507
356,3.304553479887545,4.413478713203221,3.955461477302015,108.6285694418475,26.55398899400607
357,16.569375708699226,1.5958452943712476,8.76002444177866,22.490311245433986,6.459516292903571
358,12.2734758220613,2.718382481765002,2.0419261605478822,179.4498076820746,13.7849374756217
359,7.619079542346299,0.8597266191616655,5.6075440044514835,91.37198276910931,43.98363376036286
360,6.7879842119291425,3.994410546217114,1.8696177618578078,6.622056999243796,19.2848363859579
361,10.73877714946866,2.0149224787950515,5.731516007706523,118.31474371347576,38.59339048769325
362,15.627012558281422,3.2176724030636255,4.906158271152526,82.5233128843829,32.05349511457607
363,1.881265320815146,0.36055910866707563,7.528960334416479,194.60239706467837,1.0696416440419854
364,4.649518468417227,2.86653654165566,6.844490918703377,166.97791669890285,11.922107425238936
365,19.99303675442934,1.324147272575647,0.8049818094819784,54.11845523491502,30.44840797400102
366,14.787305999547243,4.868329099752009,9.9955261063762,145.8782090563327,49.44328054953367
367,9.83662333060056,1.7535697306506337,2.719962117727846,34.9658996257931,17.68230117056519
368,10.113365467637777,4.799016377795487,6.275701535027474,187.40464634541422,34.8808146731928
369,14.359873843379319,1.8228746581822637,1.4891810395754874,99.03530566487461,4.284899188019335
370,18.970877260901034,3.1033218557946385,8.074363780766726,100.62356923799962,22.696540769841523
371,5.520845249295235,1.087353981472552,4.524503592960536,14.97113902401179,41.61410677051172
372,1.452855721116066,3.440113538503647,1.1858787435106934,48.76886601373553,46.22764006806538
373,15.904589445330203,0.13812792161479592,6.298631852213293,135.195606444031,14.8553645494394
374,11.609269392676651,3.91074915509671,3.0996410958468914,65.20142498798668,8.90176961850375
375,5.766801949590445,2.0985943659208717,9.450884958915413,152.79645545221865,27.036325114034117
376,7.302580166608095,2.63949929215014,3.286303262319416,137.9947518426925,1.9506164357066156
377,12.439142485149205,0.9386017222888768,9.312566121388226,27.373958179727197,34.09710976853967
378,17.32911739591509,4.640693851746619,0.2501414407044649,175.00571436807513,39.276879675034436
379,2.3941217735409737,1.3686224709264936,7.514743992127478,61.660424921661615,21.915780580136925
380,3.98589176684618,4.374499195907265,8.211580872442573,77.57910369616002,17.195500668603927
381,18.140179433859885,2.2472694292664532,4.338947782386094,190.14401585888118,47.0054916058667
382,12.936188180930912,3.598359051253647,5.060318354144692,11.41893667820841,29.379405576363208
383,9.171257127076387,0.5923077685758472,2.424194509722293,122.82010762486607,9.67667644135654
384,9.29924891423434,4.9276242105290295,8.310115126427263,15.907231217250228,25.2538602123037
385,12.956636583432555,1.6942756786011162,4.124396575707942,102.82284502498806,7.528923656232655
386,18.16146262176335,2.963961431384087,5.273574912175536,98.00375168025494,12.680022140499204
387,4.113051316700876,1.226724244747311,2.326952544040978,185.30424470454454,45.247695407178256
388,2.410784444771707,3.311505212914199,3.4996343187056485,151.4732081508264,43.71485444335267
389,17.460897462442517,0.2667264083400369,9.215247592050583,63.39233784284443,23.653619229327887
390,12.571754788979888,4.050110072363168,0.3485988359898329,136.61734907049686,5.99886066224426
391,7.318408052437007,1.959224595502019,7.300266988761723,50.48211254645139,36.22470312546939
392,5.894794869236648,2.8159592806361617,1.0897625143639744,60.75032607931644,11.425627992302179
393,11.629718927666545,0.762151755206287,6.510767099354416,172.83243193197995,30.712645392119885
394,15.925871500745416,4.472621914837509,2.8888028576970104,28.382931909523904,49.14125314960256
395,1.580014138482511,1.5367030784487725,9.545711260102689,140.0725732287392,18.14195428574458
396,5.537506788037717,4.198039882816374,6.064786733221262,124.12039510905743,19.751061526406556
397,19.10265619494021,2.423720071744174,1.584081839118153,13.205064006149769,38.26192263038829
398,14.492487279698253,3.7664303127676253,7.978321754932404,188.74788702093065,32.32529201619327
399,10.12919448595494,0.424226485658437,4.736561981402337,75.89147095195949,0.5427818838506937
400,9.815013384446502,3.543851287197322,6.748447860218584,128.61231328267604,45.73106954805553
401,14.66047207545489,0.6468141818419099,1.0170391652733088,42.962928463704884,15.119714618101716
402,19.86471827980131,4.281857856083661,9.784609976876528,159.42801123019308,8.599829587806015
403,4.629395620897412,2.3399103675037627,2.814861589577049,71.05564887728542,27.49586483510211
404,1.7483262587338686,4.542077199928462,1.6587761307135225,93.18107362091541,35.347154694888744
405,15.611510298214853,1.4672369687817992,5.826338915899396,180.7730586901307,3.953342474345118
406,10.721787790767848,2.5790127113461496,4.8100383539684115,20.777058040723205,22.968226508051156
407,6.656529700383544,0.9990875364281238,7.741091893520206,107.20682014338672,41.08733661025762
408,7.5974707286804914,3.817960579134524,4.053922560624779,196.77567282877862,15.8952830305323
409,12.146643030457199,2.1913824672810738,8.5455511264503,83.43340505473316,48.075013850443064
410,16.441056101582944,3.3857530105859044,2.2552606099285186,116.2369260340929,28.27457984117791
411,3.2844294998794794,0.19248717175796629,5.510228868108243,5.613086976110935,10.940626924764365
412,3.6869599912315607,3.042987184133381,8.979351232759655,33.17977600451559,3.1719206950627266
413,18.441357641480863,1.1476879594847562,3.5717817254364492,144.5779252788052,33.00906375935301
414,13.829449224285781,4.700247816834599,7.065588585380465,55.80608130712062,40.30276823733002
415,8.280387191101909,1.921640992164612,0.4195283236913383,168.37403886485845,20.633282537944616
416,8.689333759248257,2.897147895023227,3.057540314178914,110.03183008637279,37.148550557624546
417,13.566547208465636,1.274752121884376,9.387243678513915,23.98844765778631,4.978313613217323
418,18.771518205292523,4.91787495482713,1.2600200138986113,177.96611391473562,24.967590085975825
419,3.5029912032186985,1.722810009401292,6.350779437832534,89.97557945270091,42.30418415572494
420,3.0256236232817173,3.963857094291598,8.138911304157228,74.83732540719211,43.929459537751974
421,16.846053753979504,2.0643755309283733,4.566906369570643,162.04748258553445,14.094957626797258
422,11.957345956005156,3.168070983048529,6.223856202512979,39.16323421150446,6.6002518623135975
423,7.932812355458736,0.3912632649764419,1.4159462703391912,125.9869939237833,26.279231437202544
424,6.472379714250565,4.46287510516122,5.115123852994293,165.56329438835382,1.0748584237881005
425,11.052129552699625,1.5652351822704078,2.4956781988032164,52.60439647734165,31.694993404019623
426,15.34842708427459,2.749143298249692,8.150143987312912,147.4067104589194,38.40367330946028
427,2.157454025000334,0.8101818593218922,4.294642273522913,36.387379264459014,19.511088217422365
428,4.964845966547728,3.6229984559118753,0.17895974656566976,1.8156741755083203,17.99208356589079
429,19.675312486477196,0.5487610423006117,7.460844736266881,113.60931558627635,49.38934594169259
430,15.06557844672352,4.111784531734884,3.3315152723342183,87.21282459702343,30.17341303313151
431,9.55609878897667,2.528873307164759,9.374305259622634,199.39741229172796,12.06308298120275
432,10.392602794803679,4.348729585949331,2.105573489330709,47.071078307926655,41.620834852103144
433,14.082887195050716,2.2919360108673574,5.649641393125057,133.6033222526312,22.3365061939694
434,19.28727835789323,3.5535417652688923,3.903319645021111,66.7853306364268,4.096717105805873
435,5.206840072758496,0.6182257464155555,8.685879483353347,154.48131579719484,35.105557433515784
436,1.1756700025871396,2.665324467048049,6.92465362008661,182.88593622017652,27.347618067637086
437,16.184171084314585,0.8939907056279481,0.5695246309041977,94.40957377571613,8.84629842750728
438,11.294883452355862,4.685453236289322,8.839332099352031,105.2591475090012,14.581903961021453
439,6.083438568748534,1.3426465916447343,3.7208622376434506,19.507280847989023,46.36710283504799
440,6.987560139037669,3.395445861667395,9.924048465676606,79.28218303527683,21.555506017711014
441,12.756558150053024,0.1638964363373816,2.6651532258838415,191.75828649755567,39.283845140691845
442,17.051116179674864,3.8848299359902745,6.888802180904895,9.796287496574223,34.32161291409284
443,2.674373951740563,2.1434104106388987,0.8664150065742433,121.10410092491657,1.7626721093431115
444,4.301803735084832,4.843626299221069,4.960060624964535,142.5126746725291,9.620969353429972
445,17.826518427580595,1.7970483880490067,7.600135685130954,31.9791714604944,29.690937029384077
446,13.215044885873795,3.1292964938096706,1.807882606703788,170.41034746915102,47.144718104135244
447,8.894796059466898,1.0425933556631208,5.686298539396375,57.15993379056454,16.92227820781991
448,8.830118894577026,3.229404208157212,1.514749815594405,192.41873096581548,5.175637909770011
449,13.416557208634913,0.329976861178875,6.008436048123985,81.79186727013439,36.96264588460326
450,17.729381141252816,3.9838808714412157,4.627037726342678,120.60156626719981,42.89163782531396
451,4.535778444260359,2.044323624484241,7.884820141457022,7.250200857408345,24.391556225810202
452,2.5818658880889416,4.856579095497727,6.56559713287279,29.37539133988321,13.501460329908877
453,17.299016353674233,1.7841337789781393,1.1606151894666257,141.94637353532016,44.51153721110895
454,12.705806449986994,2.877086752094329,9.640733525156975,59.60585154592991,26.075292267277838
455,7.193701684474945,1.2947666625492276,2.9968064611777665,171.01309845596552,6.792771222814917
456,6.316208593547344,4.132406398653984,9.120224995072931,133.0005949884653,31.50361755806953
457,11.198950850404799,2.508223201427609,3.3916304570622744,44.625184275209904,1.2791796946898104
458,16.384496276266873,3.683733591251076,7.245437213405967,155.0476406570524,18.929392830934376
459,1.1121799685060978,0.48807283779606225,0.27774649281054736,69.38913447968662,38.99831430679187
460,5.411776933819056,2.728484029043466,4.233921088930219,96.95568413753062,49.964236287306996
461,19.237731342203915,0.8307945627719164,8.40361707182601,183.3884946005419,17.404247795324775
462,14.329600238241255,4.402177372109145,2.3962842356413603,16.997620335780084,12.248605367355047
463,10.301281861960888,1.6259607890620829,5.329925339110195,104.59872676339,29.974945036135615
464,9.356316165067255,4.629550169780851,3.626915395073593,51.69798372685909,22.14503368418664
465,15.128523647785187,1.3985965524800124,9.049902042001486,163.396746404469,41.825249812565744
466,19.443087082356215,2.649459535814822,0.5142493867315352,37.42736238799989,34.52395573658869
467,5.060236212797463,0.9098274345509708,7.173896341305226,149.51251660101116,4.691261439304799
468,1.9112858148291707,3.609482197556645,8.475915540568531,115.68172023911029,9.42128543695435
469,15.439205449074507,0.5623131513595582,3.9978736676275735,2.816182811744511,26.75968860751018
470,10.847735047340393,4.364557151403278,5.40100588882342,197.19138982053846,46.552531531639396
471,6.521382109262049,2.276061916165054,2.1614547702483833,86.27301035728306,14.383532627858221
472,8.029334806837142,3.1140297253616156,5.935561637021601,24.92823817487806,39.48107574768365
473,11.723988346755505,1.057831958308816,1.7525816384702921,112.23782883491367,21.36969800852239
474,16.910113606601954,4.787125069927424,7.810727811325341,88.9750470938161,2.350222442764789
475,2.82472634781152,1.8535964751616123,4.866087505128235,175.89368553925306,33.745485364366324
476,3.553125803358853,3.9000593021512033,0.9223184341564774,159.94165272079408,29.097533422056586
477,18.56599149480462,2.1281344057060783,6.640140362456441,73.79731856100261,10.202950362954288
478,13.658440224826336,3.451984493248165,2.759727661777288,128.1535181850195,16.718242374062537
479,8.44205089751631,0.10738575151190162,9.71405883571133,40.0696232393384,47.33733115419746
480,8.257462638430297,4.031889947038144,7.394826930668205,82.86711577884853,7.324461107421666
481,13.989217994734645,1.977491286583245,0.13863137112930418,194.17188084684312,25.44538031043485
482,18.30247680284083,3.2579573404975237,9.271134755387902,6.215849824249744,44.653674545511606
483,3.9626873126253486,0.3202464070171118,3.2509952554479242,118.68283192813396,13.261100365594029
484,3.159455298446119,2.9822189589962367,2.5375260456465187,147.08759765233845,24.24207216128707
485,16.72143147327006,1.2084949559532108,5.179622187186032,33.84023233409971,43.139343962073326
486,12.128366528078914,4.981134680658579,4.373642819002271,165.82794036436826,36.42302687028423
487,7.771146136336029,1.6407182776369156,8.254833962954581,55.30355851072818,5.813479554001241
488,6.931052337400615,3.712284277565778,4.487906082253903,43.465474982745945,30.89916722653434
489,10.584111636504531,0.4783446106128395,8.034221660438925,131.15843550581485,11.22768356008455
490,15.770091937854886,4.180417920276523,1.3740980915725232,70.39521627034992,18.71784389372915
491,1.7265888368710876,2.4413886365480724,6.159357610158622,156.91836257930845,48.55394075792283
492,4.801866344176233,4.5267305842600765,9.49041385082528,178.32717651873827,37.67970367912203
493,19.84764646179974,1.4825475877150895,3.13806007290259,92.57833449542522,20.34470307547599
494,14.939660316333175,2.833618608955294,6.416797501593828,109.81063584797084,0.35088265901431437
495,9.691226313821971,0.7445205561816692,1.3003487212583424,21.343371039256454,32.52861402472481
496,9.971155343577266,2.6014664506539704,7.641683510132134,173.83295242954046,15.306142762955277
497,14.513679939322174,0.9766804358921946,5.024861931428313,62.822718870826066,45.53322177967057
498,18.828678249381483,4.600980462878942,5.765601540822535,139.13277085032314,28.07185110691935
499,5.674640515819192,1.4083057590760293,1.9122718966566028,26.176897577010095,8.012423506565392
500,1.3013706598430872,4.259441519062966,2.5994355158880356,11.038504160940647,3.371217212639749
501,16.049116074107587,2.362354870326817,9.883417044207453,123.21399421989918,35.94069958012551
502,11.457790630869567,3.4849106219597163,0.762942120153457,77.99726523272693,40.89534072158858
503,5.911321995779872,0.7057079892605543,6.808582775946706,189.78788200579584,23.171642206143588
504,7.456673985347152,4.7585529900155965,0.6729978492483497,101.78282631747425,47.87045463779941
505,12.296644638292491,1.8633079817518594,7.0048732832074165,13.801413213834167,16.08689681822434
506,17.48320477362722,3.0660390132106845,3.786579689476639,186.21062187105417,10.346699752658605
507,2.251630650833249,1.1246826596558095,8.879963188897818,100.17028780281544,28.85556140244007
508,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486
509,17.9884021198377,0.2507828163914383,2.001183867454529,152.41298680659384,2.5963165242224933
510,13.08099580835551,3.7949461158365017,8.644331990275532,48.40969603229314,20.831512593198568
511,9.019490784034133,2.2144251328893008,3.838518596719951,135.61680485028774,40.117483792919664
